學年度,學校體系別,設立別,學校代碼,學校名稱,領域代碼/名稱,學門代碼/名稱,學類代碼/名稱,細學類代碼/名稱,科系代碼?,科系名稱,日間/進修別,等級別,畢業生數總計,畢業生數男,畢業生數女
103,一般,公立,0001,國立政治大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,D 博士,6,6,-
103,一般,公立,0001,國立政治大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,M 碩士,46,27,19
103,一般,公立,0001,國立政治大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,B 學士,69,38,31
103,一般,公立,0001,國立政治大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06134 電算機應用細學類,480505,數位內容碩士學位學程,D 日,M 碩士,7,3,4
103,一般,公立,0001,國立政治大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520116,資訊科學系,D 日,M 碩士,19,9,10
103,一般,公立,0001,國立政治大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520116,資訊科學系,D 日,B 學士,40,26,14
103,一般,公立,0002,國立清華大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06134 電算機應用細學類,480401,資訊系統與應用研究所,D 日,D 博士,3,2,1
103,一般,公立,0002,國立清華大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06134 電算機應用細學類,480401,資訊系統與應用研究所,D 日,M 碩士,41,29,12
103,一般,公立,0002,國立清華大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,D 博士,17,17,-
103,一般,公立,0002,國立清華大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,M 碩士,155,122,33
103,一般,公立,0002,國立清華大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,B 學士,121,82,39
103,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,D 博士,5,3,2
103,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,M 碩士,38,22,16
103,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,B 學士,48,31,17
103,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480202,資訊網路與多媒體研究所,D 日,D 博士,6,5,1
103,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480202,資訊網路與多媒體研究所,D 日,M 碩士,38,31,7
103,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,D 博士,18,16,2
103,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,M 碩士,128,115,13
103,一般,公立,0003,國立臺灣大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,B 學士,111,88,23
103,一般,公立,0005,國立成功大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理研究所,D 日,D 博士,2,1,1
103,一般,公立,0005,國立成功大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理研究所,D 日,M 碩士,25,18,7
103,一般,公立,0005,國立成功大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,D 博士,21,19,2
103,一般,公立,0005,國立成功大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,M 碩士,100,79,21
103,一般,公立,0005,國立成功大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,B 學士,97,79,18
103,一般,公立,0005,國立成功大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,720714,醫學資訊研究所,D 日,M 碩士,8,6,2
103,一般,公立,0006,國立中興大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,M 碩士,31,22,9
103,一般,公立,0006,國立中興大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,B 學士,31,19,12
103,一般,公立,0006,國立中興大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520119,資訊科學與工程學系,D 日,D 博士,7,7,-
103,一般,公立,0006,國立中興大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520119,資訊科學與工程學系,D 日,M 碩士,58,44,14
103,一般,公立,0006,國立中興大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520119,資訊科學與工程學系,D 日,B 學士,43,39,4
103,一般,公立,0007,國立交通大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06132 軟體開發細學類,480303,多媒體工程研究所,D 日,M 碩士,45,29,16
103,一般,公立,0007,國立交通大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,B 學士,185,140,45
103,一般,公立,0007,國立交通大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0612 資料庫、網路設計及管理學類,06121 資料庫、網路設計及管理細學類,520117,網路工程研究所,D 日,M 碩士,53,42,11
103,一般,公立,0007,國立交通大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520119,資訊科學與工程研究所,D 日,D 博士,24,19,5
103,一般,公立,0007,國立交通大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520119,資訊科學與工程研究所,D 日,M 碩士,123,108,15
103,一般,公立,0007,國立交通大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06133 系統設計細學類,529925,聲音與音樂創意科技碩士學位學程,D 日,M 碩士,11,8,3
103,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06132 軟體開發細學類,140805,網路學習科技研究所,D 日,D 博士,2,1,1
103,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06132 軟體開發細學類,140805,網路學習科技研究所,D 日,M 碩士,14,8,6
103,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,D 博士,9,8,1
103,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,M 碩士,55,33,22
103,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,B 學士,101,59,42
103,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,D 博士,10,10,-
103,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,M 碩士,107,94,13
103,一般,公立,0008,國立中央大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,B 學士,98,83,15
103,一般,公立,0009,國立中山大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,D 博士,3,3,-
103,一般,公立,0009,國立中山大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,M 碩士,39,21,18
103,一般,公立,0009,國立中山大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,B 學士,45,16,29
103,一般,公立,0012,國立臺灣海洋大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,D 博士,1,1,-
103,一般,公立,0012,國立臺灣海洋大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,M 碩士,39,30,9
103,一般,公立,0012,國立臺灣海洋大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,B 學士,101,89,12
103,一般,公立,0013,國立中正大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,D 博士,5,3,2
103,一般,公立,0013,國立中正大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,M 碩士,39,30,9
103,一般,公立,0013,國立中正大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,B 學士,32,15,17
103,一般,公立,0013,國立中正大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,D 博士,7,6,1
103,一般,公立,0013,國立中正大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,M 碩士,103,86,17
103,一般,公立,0013,國立中正大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,B 學士,91,70,21
103,一般,公立,0014,國立高雄師範大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06132 軟體開發細學類,480306,軟體工程學系,D 日,B 學士,24,16,8
103,一般,公立,0015,國立彰化師範大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,M 碩士,19,10,9
103,一般,公立,0015,國立彰化師範大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,B 學士,48,25,23
103,一般,公立,0015,國立彰化師範大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,M 碩士,17,15,2
103,一般,公立,0015,國立彰化師範大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,520114,資訊工程學系,D 日,B 學士,36,30,6
103,一般,公立,0017,國立臺北大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理研究所,D 日,M 碩士,14,9,5
103,一般,公立,0018,國立嘉義大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,M 碩士,9,4,5
103,一般,公立,0018,國立嘉義大學,06 資訊通訊科技領域,061 資訊通訊科技學門,0613 軟體及應用的開發與分析學類,06131 資訊技術細學類,480109,資訊管理學系,D 日,B 學士,50,36,14
